Cliente;Material;Tipo material;Texto breve de material;Nombre Fabricante;Numero Pieza de Fabricante;Centro área pl.nec.;Almacén;Caract.planif.nec.;Punto de pedido;Stock alm.máx.;Grupo de compras;Denominación GrpComp;Rubro;SubRubro;Unidad de peso;TIPO DOC;ESTADO ITEM;NRO. VA01/VA21;NRO. OC;FECHA RECEPCION;FECHA PICKING;FECHA CONTABILIZACION VL;FECHA ENTREGA ESPERADA;FECHA DE EMISION NECESIDAD;GRUPO DE COMPRA OC;NRO. SOLPED
00379 – VELADERO FASE 8C;1003112;ZSTO;FILTRO HIDRAULICO;CNH // DONALDSON;47628831 // P164375;MM01;379;V1;1;2;F07;FILTRO FLUIDO HIDR;FILTROS;FARMALL A-120;KG;ZPAS;EMBALADO PARCIAL;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1016075;ZSTO;TRABA UÑA BALDE - 66P;VOLVO CONS;VOE17473106;MM01;379;V1;6;12;G05;AJUSTE;DESGASTE;VOLVO EC 480D;KG;ZPAS;EMBALADO;1000093322;;;3/9/2026;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1003113;ZSTO;FILTRO HIDRAULICO;CNH // DONALDSON;47427164 // P551364;MM01;379;V1;1;2;F07;FILTRO FLUIDO HIDR;FILTROS;FARMALL A-120;KG;ZPAS;EMBALADO PARCIAL;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1016077;ZSTO;ARANDELA;JOHN DEERE;24M7243;MM01;379;V1;70;130;G05;AJUSTE;DESGASTE;VOLVO EC 480D;KG;ZPAS;EMBALADO PARCIAL;1000093322;;;3/9/2026;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1003114;ZSTO;FILTRO HIDRAULICO;CNH // DONALDSON;47628830 // P551551;MM01;379;V1;1;2;F07;FILTRO FLUIDO HIDR;FILTROS;FARMALL A-120;KG;ZPAS;EMBALADO;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1016163;ZSTO;FILTRO TRAMPA DE AGUA;VOLVO MAQU;17515206;MM01;379;V1;2;4;F13;FILTRO TRAMPA DE A;FILTROS;VOLVO EC 480D;KG;ZPAS;SIN TRATAMIENTO;1000093322;;;;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1003121;ZSTO;FILTRO DE UREA;VOLVO CONS;82269261;MM01;379;V1;2;4;F09;FILTRO DE UREA;FILTROS;VOLVO 330;KG;ZPAS;EMBALADO;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1016225;ZSTO;TRABA UÑA BALDE - 56P;VOLVO MAQU;VOE17473105;MM01;379;V1;10;18;G05;AJUSTE;DESGASTE;EXCAVADORA VOLVO EC 480 D;KG;ZPAS;EMBALADO;1000093322;;;27/8/2026;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1016226;ZSTO;UÑA BALDE HEAVY DUTY - 56ARXE;VOLVO MAQU;VOE14732397;MM01;379;V1;10;18;G04;UÑAS;DESGASTE;EXCAVADORA VOLVO EC 480 D;KG;ZPAS;SIN TRATAMIENTO;1000093322;;;;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1016297;ZSTO;Tornillo de Portauñas centrales;CATERPILLA;5P8136;MM01;379;V1;12;22;G05;AJUSTE;DESGASTE;CAT 950L;KG;ZPAS;EMBALADO;1000093322;;;27/8/2026;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1016298;ZSTO;UÑAS;CATERPILLA // CATERPILLA //;5053982 // 505-4083 // CA982HD-INSUA;MM01;379;V1;30;56;G04;UÑAS;DESGASTE;CAT 950L;KG;ZPAS;SIN TRATAMIENTO;1000093322;;;;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1003140;ZSTO;FILTRO DE LINEA DE M;KOMATSU HO // No aplica // No aplica;20Y9701820 // 1,62071E+12 // 1620706311046;MM01;379;V1;1;2;F07;FILTRO FLUIDO HIDR;FILTROS;KOMATSU PC 200-8;KG;ZPAS;EMBALADO;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1016434;ZSTO;Kit Correa y Tensores;VOLVO MAQU // // //;20002072 // 20712530+22275091 // 22696301+21479276+21919687 // 22696301+21479276+24201573;MM01;379;V1;3;6;C03;EQUIPOS;REPUESTOS;VOLVO FM460;KG;ZPAS;EMBALADO;1000093322;;;27/8/2026;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1003141;ZSTO;FILTRO DE SEPARADOR DE AGUA OPCIONAL;VOLVO CONS // VOLVO CONS;VOE14622355 // FL8125469;MM01;379;V1;1;2;F13;FILTRO TRAMPA DE A;FILTROS;VOLVO EC300D-FMX;KG;ZPAS;EMBALADO;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1016443;ZSTO;NO USAR;KOMATSU HO // KOMATSU HO;USAR 1002385 // 20Y-70-B1960;MM01;379;V1;10;18;G04;UÑAS;DESGASTE;PC210;KG;ZPAS;SIN TRATAMIENTO;1000093322;;;;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1003142;ZSTO;FILTRO HIDRAULICO;VOLVO CONS;VOE14688861;MM01;379;V1;1;2;F07;FILTRO FLUIDO HIDR;FILTROS;VOLVO EC300D;KG;ZPAS;SIN TRATAMIENTO;1000093574;;;;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1016444;ZSTO;Traba de Uña;KOMATSU HO //;20Y70B1970 // KH20P;MM01;379;V1;5;10;G05;AJUSTE;DESGASTE;PC210;KG;ZPAS;EMBALADO;1000093322;;;27/8/2026;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1003143;ZSTO;ORING TAPA FILTRO HIDRAULICO;VOLVO CONS;VOE  960254;MM01;379;V1;1;2;F07;FILTRO FLUIDO HIDR;FILTROS;VOLVO EC300D;KG;ZPAS;EMBALADO;1000093574;;;25/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1016512;ZSTO;Filtro Primario Admision;VOLVO MAQU;VOE17500266;MM01;379;V1;2;4;F04;FILTRO AIRE;FILTROS;FILTRO AIRE;KG;ZPAS;EMBALADO;1000093322;;;1/9/2026;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1003144;ZSTO;FILTRO HIDRAULICO PILOTO;VOLVO CONS;14711981;MM01;379;V1;1;2;F07;FILTRO FLUIDO HIDR;FILTROS;VOLVO EC300D;KG;ZPAS;EMBALADO;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1016513;ZSTO;Filtro Secundario Admision;VOLVO MAQU;VOE17500268;MM01;379;V1;2;4;F04;FILTRO AIRE;FILTROS;FILTRO AIRE;KG;ZPAS;EMBALADO;1000093322;;;1/9/2026;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1003161;ZSTO;FILTRO DE RETORNO;PALFINGER // HIFI FILTE // HIFI FILTE // MAHLE FILT //;EA5811 // SF FILTER HY9784‑SET // SH55186 // D176945RN2010V17 // MDH8165;MM01;379;V1;1;2;F07;FILTRO FLUIDO HIDR;FILTROS;PALFINGER PK23500B (S406-SKA);KG;ZPAS;EMBALADO;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1016537;ZSTO;KIT FILTRO DE AIRE PRIMARIO Y SECUNDARIO;KOMATSU HO // DARMET;6001855100 // VP-3722 + VP-3723;MM01;379;V1;2;4;F04;FILTRO AIRE;FILTROS;PC2000;KG;ZPAS;EMBALADO;1000093322;;;1/9/2026;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1003162;ZSTO;FILTRO EN LINEA DE PRESION;PALFINGER;EA4923;MM01;379;V1;1;2;F07;FILTRO FLUIDO HIDR;FILTROS;PALFINGER PK23500B (S406-SKA);KG;ZPAS;SIN TRATAMIENTO;1000093574;;;;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1017962;ZSTO;Respiradero Tanque Combustible;JOHN DEERE;H216169;MM01;379;V1;4;8;F06;FILTRO COMBUSTIBLE;FILTROS;JD670D;KG;ZPAS;EMBALADO PARCIAL;1000093322;;;1/9/2026;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1003168;ZSTO;FILTRO RETORNO HIDRAULICO;KOMATSU HO;3260232;MM01;379;V1;1;2;F07;FILTRO FLUIDO HIDR;FILTROS;CHIEFTAIN 2100 X;KG;ZPAS;EMBALADO;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1017963;ZSTO;John Deere Hydrau™ Hydraulic System Oil3;JOHN DEERE;TY27367 X 19LTS;MM01;379;V1;2;4;L01;ACEITES;LUBRICANTES;JD670G;KG;ZPAS;EMBALADO PARCIAL;1000093322;;;1/9/2026;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1017975;ZSTO;LAMPARA HB4 12V 55W;;9006;MM01;379;V1;20;60;C29;FILTROS/RESPUESTOS;REPUESTOS;TOYOTA HILUX CD SR 2.8 TDI 6 MT 4X4 // HILUX;KG;ZPAS;EMBALADO;1000093322;;;27/8/2026;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1018107;ZSTO;Filtro Cabina Exterior;CATERPILLA // CATERPILLA;4572836 // 593-1532;MM01;379;V1;2;4;F05;FILTRO AIRE CABINA;FILTROS;CAT 815-F;KG;ZPAS;EMBALADO;1000093322;;;1/9/2026;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1018128;ZSTO;Filtro Cabina Exterior;VOLVO MAQU;84425617;MM01;379;V1;2;4;F05;FILTRO AIRE CABINA;FILTROS;VOLVO 460 FMX;KG;ZPAS;EMBALADO;1000093322;;;1/9/2026;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1003173;ZSTO;FILTRO DE AIRE PRIMARIO;CATERPILLA;3370790;MM01;379;V1;4;8;F04;FILTRO AIRE;FILTROS;CAT 950;KG;ZPAS;EMBALADO PARCIAL;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1022106;ZSTO;Reten de Protector Laterales;JOHN DEERE;14H794;MM01;379;V1;12;22;C29;FILTROS/RESPUESTOS;REPUESTOS;MINICARGADORA JD 324G;KG;ZPAS;EMBALADO;1000093322;;;1/9/2026;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1003174;ZSTO;FILTRO DE AIRE SECUNDARIO;CATERPILLA //;3862097 // 5771433;MM01;379;V1;4;8;F04;FILTRO AIRE;FILTROS;CAT 950;KG;ZPAS;EMBALADO PARCIAL;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1026264;ZSTO;Filtro Combustible;ASTRA VEIC;""" 5801586769 """;MM01;379;V1;20;34;F06;FILTRO COMBUSTIBLE;FILTROS;FILTRO COMB;KG;ZPAS;EMBALADO;1000093322;;;1/9/2026;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1003176;ZSTO;FILTRO A A CABINA INTERIOR;CATERPILLA //;2902288 // 5019255;MM01;379;V1;4;4;F10;FILTRO HVAC;FILTROS;CAT 950;KG;ZPAS;EMBALADO PARCIAL;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1026266;ZSTO;Correa Compresor A/C;ASTRA VEIC;98185068AS ;MM01;379;V1;3;6;C29;FILTROS/RESPUESTOS;CORREAS;COMPRESOR;KG;ZPAS;EMBALADO;1000093322;;;27/8/2026;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1003177;ZSTO;FILTRO TRAMPA DE AGUA;CATERPILLA;4238524;MM01;379;V1;8;14;F13;FILTRO TRAMPA DE A;FILTROS;CAT 950;KG;ZPAS;EMBALADO;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1026267;ZSTO;Filtro Bomba de Direccion;ASTRA VEIC;42559501 ;MM01;379;V1;8;16;F07;FILTRO FLUIDO HIDR;FILTROS;FILTRO HIDRAULICO;KG;ZPAS;EMBALADO;1000093322;;;1/9/2026;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1003178;ZSTO;FILTRO HIDRAULICO;CATERPILLA;4363443;MM01;379;V1;1;2;F07;FILTRO FLUIDO HIDR;FILTROS;CAT 950;KG;ZPAS;EMBALADO;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1026268;ZSTO;Filtro Bomba de Urea;ASTRA VEIC //;5801667204  // 500055972;MM01;379;V1;8;16;F09;FILTRO DE UREA;FILTROS;FILTRO DE UREA;KG;ZPAS;EMBALADO;1000093322;;;1/9/2026;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1003179;ZSTO;FILTRO DE TRANSMISION (CARTUCHO);CATERPILLA;3761288;MM01;379;V1;1;2;F03;FILTRO ACEITE;FILTROS;CAT 950;KG;ZPAS;EMBALADO PARCIAL;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1026270;ZSTO;Filtro Venteo Tanque Hidraulico;ASTRA VEIC;2N218/2-01;MM01;379;V1;4;8;F07;FILTRO FLUIDO HIDR;FILTROS;?;KG;ZPAS;EMBALADO;1000093322;;;1/9/2026;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1026271;ZSTO;Filtro Retorno Hidraulico;ASTRA VEIC // ASTRA VEIC;2N217/3 // 2N218/3;MM01;379;V1;4;8;F04;FILTRO AIRE;FILTROS;?;KG;ZPAS;EMBALADO;1000093322;;;1/9/2026;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1026342;ZSTO;FILTRO BOMBA DE COMBUSTIBLE;TOYOTA ARG;23390-0E011;MM01;379;V1;4;8;F06;FILTRO COMBUSTIBLE;FILTROS;?;KG;ZPAS;EMBALADO;1000093322;;;1/9/2026;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1026926;ZSTO;Filtro Admision Primario;TEREX;EP 225;MM01;379;V1;2;4;C29;FILTROS/RESPUESTOS;FILTROS;CLASIFICADORA Y LAVADORA;KG;ZPAS;EMBALADO;1000093322;;;1/9/2026;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1026927;ZSTO;Filtro Admision Secundario;TEREX // // TEREX;ES 221 // R46742 // ES 225;MM01;379;V1;2;4;C29;FILTROS/RESPUESTOS;FILTROS;CLASIFICADORA Y LAVADORA;KG;ZPAS;EMBALADO;1000093322;;;1/9/2026;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1003196;ZSTO;FILTRO SEPARADOR;MANN // DONALDSON;LB9622 // P783499;MM01;379;V1;1;2;F12;FILTRO SEPARADOR;FILTROS;IS VENTEC 6TK/2TB/AY/TECEL/11,;KG;ZPAS;EMBALADO;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1027021;ZSTO;Aceite Caja de Engranaje 85W90 GL-5;VOLVO MAQU;BALDE DE 20LTS;MM01;379;V1;1;2;C29;FILTROS/RESPUESTOS;LUBRICANTES;?;KG;ZPAS;SIN TRATAMIENTO;1000093322;;;;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1034628;ZSTO;JUNTA DE BALANCINES;;3027433 // 119718-11310;MM01;379;V1;6;12;C29;FILTROS/RESPUESTOS;REPUESTOS;HIMOINSA LTA 8 V LED;KG;ZPAS;EMBALADO PARCIAL;1000093322;;;27/8/2026;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1003201;ZSTO;FILTRO ACEITE HIDRAULICO;DONALDSON;P550940;MM01;379;V1;1;2;F07;FILTRO FLUIDO HIDR;FILTROS;CAMION VOLVO FMX 460;KG;ZPAS;EMBALADO;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1036200;ZSTO;PLACA DESGASTE INFERIOR;;T157457;MM01;379;V1;3;6;C29;FILTROS/RESPUESTOS;DESGASTE;CARGADOR FRONTAL JD 644K;KG;ZPAS;SIN TRATAMIENTO;1000093322;;;;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1036890;ZSTO;UÑA BALDE USO GENERAL – 16GPE;VOLVO CONS //;VOE14732376 // 16GPE;MM01;379;V1;3;6;G04;UÑAS;EQUIPOS;DESGASTE;KG;ZPAS;SIN TRATAMIENTO;1000093322;;;;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1003210;ZSTO;FILTRO DE AIRE PRIMARIO;DONALDSON // BALDWIN;P613335 // RS5329;MM01;379;V1;2;4;F04;FILTRO AIRE;FILTROS;ONAN C 150 D5 4;KG;ZPAS;EMBALADO;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1042353;ZSTO;BULON DE RUEDA TRASERA - ASTRA;;42127244;MM01;379;V1;80;160;C03;EQUIPOS;REPUESTOS;ACCESORIOS;KG;ZPAS;EMBALADO PARCIAL;1000093322;;;27/8/2026;;15/9/2026;7/8/2026;;
00379 – VELADERO FASE 8C;1004594;ZSTO;UNA RIPPER X UN;JOHN DEERE;T9J8920;MM01;379;V1;2;4;G03;RIPPER;DESGASTE;JD850J;KG;ZPAN;PICKEADO;1000093480;4500135550;31/8/2026;1/9/2026;;5/9/2026;11/8/2026;G03;10157141
00379 – VELADERO FASE 8C;1003219;ZSTO;FILTRO VENTILACION DE CARTER;CATERPILLA;2735711;MM01;379;V1;4;8;F04;FILTRO AIRE;FILTROS;CAT 815 K;KG;ZPAS;EMBALADO;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1022824;ZSTO;CORREA TRAPEZOIDAL;;8820183;MM01;379;V1;1;2;C03;EQUIPOS;CORREAS;?;KG;ZPAN;ADJUDICADO;1000093480;4500135729;;;;5/9/2026;11/8/2026;C03;10157141
00379 – VELADERO FASE 8C;1023202;ZSTO;LAMPARA DE CABINA;;20Y-53-15210;MM01;379;V1;20;60;C03;EQUIPOS;REPUESTOS;LAMPARAS;KG;ZPAN;ADJUDICADO;1000093480;4500136340;;;;5/9/2026;11/8/2026;C03;10157141
00379 – VELADERO FASE 8C;1003229;ZSTO;FILTRO DE TRANSMISION;JOHN DEERE;AT468647;MM01;379;V1;1;2;F03;FILTRO ACEITE;FILTROS;JD 624 K;KG;ZPAS;EMBALADO;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1027224;ZSTO;CUBIERTA 23.5 / R25;;CUBIERTA 23.5 / R25 E-3/L-3;MM01;379;V1;2;4;C03;EQUIPOS;CUBIERTAS;?;KG;ZPAN;ADJUDICADO;1000093480;4500136676;;;;5/9/2026;11/8/2026;C03;10157141
00379 – VELADERO FASE 8C;1003232;ZSTO;FILTRO DE VENTEO HIDRAULICO;CATERPILLA;3468340;MM01;379;V1;1;2;F04;FILTRO AIRE;FILTROS;CAT 950L;KG;ZPAS;PICKEADO;1000093574;;;4/9/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1029056;ZSTO;SEGMENTO LATERAL IZQ;;SA 1171-00181;MM01;379;V1;1;2;C03;EQUIPOS;DESGASTE;?;KG;ZPAN;ADJUDICADO;1000093480;4500135724;;;;5/9/2026;11/8/2026;C03;10157141
00379 – VELADERO FASE 8C;1003233;ZSTO;FILTRO HIDRAULICO VENTILACION;KOMATSU HO;22B6011160;MM01;379;V1;1;2;F07;FILTRO FLUIDO HIDR;FILTROS;KOM D155 AX-6;KG;ZPAS;EMBALADO;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1029057;ZSTO;SEGMENTO LATERAL DER;;SA 1171-00171;MM01;379;V1;1;2;C03;EQUIPOS;DESGASTE;?;KG;ZPAN;ADJUDICADO;1000093480;4500135724;;;;5/9/2026;11/8/2026;C03;10157141
00379 – VELADERO FASE 8C;1003238;ZSTO;FILTRO TRAMPA DE AGUA;CATERPILLA //;4367077 // SN40863;MM01;379;V1;4;8;F13;FILTRO TRAMPA DE A;FILTROS;CAT 140K;KG;ZPAS;EMBALADO;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1036893;ZSTO;PORTAUÑA DE BALDE VOLVO;;14727403;MM01;379;V1;3;6;C03;EQUIPOS;EQUIPOS;DESGASTE;KG;ZPAN;PICKEADO;1000093480;4500135724;31/8/2026;1/9/2026;;5/9/2026;11/8/2026;C03;10157141
00379 – VELADERO FASE 8C;1003246;ZSTO;FILTRO DE TANQUE HIDRAULICO;REMOLQUES // HIFI FILTE;14896990 // SH 93214;MM01;379;V1;1;2;F07;FILTRO FLUIDO HIDR;FILTROS;VOLCADORA OMBU;KG;ZPAS;EMBALADO;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1054622;ZSTO;FARO ANTINIEBLA DELANTERO CON LED;;81210-02220;MM01;379;V1;6;12;C03;EQUIPOS;REPUESTOS;TOYOTA;KG;ZPAN;ADJUDICADO;1000093480;4500135778;;;;5/9/2026;11/8/2026;C03;10157141
00379 – VELADERO FASE 8C;1003247;ZSTO;FILTRO DE VENTEO TANQUE HIDRAULICO;FILPLUS // No aplica;MSA07 // TAP0126;MM01;379;V1;1;2;F07;FILTRO FLUIDO HIDR;FILTROS;VOLCADORA OMBU;KG;ZPAS;EMBALADO;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1004590;ZSTO;SEGURO P T70286 3 4 P CUCHILLA;JOHN DEERE;T10510;MM01;379;V1;24;48;G05;AJUSTE;DESGASTE;JD850J;KG;ZPAN;EMBALADO;1000093481;4500135550;22/8/2026;24/8/2026;;16/9/2026;11/8/2026;G03;10157142
00379 – VELADERO FASE 8C;1013522;ZSCD;ACEITE DIFERENCIALES VOLVO97312 x 205LTS;SHELL PLC.;SPIRAX S6 GXME 75W90;MM01;379;V1;1;2;C29;FILTROS/RESPUESTOS;LUBRICANTES;LUBRICANTES;KG;ZPAN;DESPACHADO;1000093481;4500135517;20/8/2026;20/8/2026;27/8/2026;16/9/2026;11/8/2026;C29;10157142
00379 – VELADERO FASE 8C;1003275;ZSTO;FILTRO TRANSMISION ACEITE;CATERPILLA;3891079;MM01;379;V1;1;2;F03;FILTRO ACEITE;FILTROS;CAT 950;KG;ZPAS;PICKEADO;1000093574;;;4/9/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1018265;ZSSD;FILTRO DE AIRE PRIMARIO;DONALDSON;P777871;MM01;379;V1;20;34;C29;FILTROS/RESPUESTOS;FILTROS;FILTROS;KG;ZPAN;DESPACHADO;1000093481;4500135552;22/8/2026;22/8/2026;27/8/2026;16/9/2026;11/8/2026;C29;10157142
00379 – VELADERO FASE 8C;1003276;ZSTO;FILTRO TANQUE HIDRAULICO;PARKER // No aplica //;921999 // K22001 // P551551;MM01;379;V1;1;2;F07;FILTRO FLUIDO HIDR;FILTROS;VOLCADORA MILICIC // VOLVO 330;KG;ZPAS;EMBALADO;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1018266;ZSSD;FILTRO DE AIRE SECUNDARIO;DONALDSON;P777875;MM01;379;V1;20;34;C29;FILTROS/RESPUESTOS;FILTROS;FILTROS;KG;ZPAN;DESPACHADO;1000093481;4500135552;22/8/2026;22/8/2026;27/8/2026;16/9/2026;11/8/2026;C29;10157142
00379 – VELADERO FASE 8C;1003290;ZSTO;FILTRO CENTRAL HIDRAULICO;DONALDSON //;P164174 // P164166;MM01;379;V1;4;8;F07;FILTRO FLUIDO HIDR;FILTROS;PLATAFORMA DE MANTENIMIENTO VE;KG;ZPAS;EMBALADO PARCIAL;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1018921;ZSSD;FILTRO SECANTE DE FRENOS;CNH INDUST;5801962827;MM01;379;V1;4;8;C29;FILTROS/RESPUESTOS;FILTROS;FILTROS;KG;ZPAN;DESPACHADO;1000093481;4500135595;20/8/2026;20/8/2026;27/8/2026;16/9/2026;11/8/2026;C29;10157142
00379 – VELADERO FASE 8C;1003299;ZSTO;FILTRO RETORNO TANQUE HIDRAULICO;UFI FILTER // DONALDSON;ESE11NCC // P565243;MM01;379;V1;1;2;F07;FILTRO FLUIDO HIDR;FILTROS;VOLCADORA BACO;KG;ZPAS;EMBALADO;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1022791;ZSTO;CORREA;;0511-0260;MM01;379;V1;2;4;C03;EQUIPOS;CORREAS;G. ELECT. ONAN C 110 D 5 - 4;KG;ZPAN;PICKEADO;1000093481;4500136106;2/9/2026;3/9/2026;;16/9/2026;11/8/2026;C17;10157142
00379 – VELADERO FASE 8C;1022874;ZSTO;CUCHILLA CENTRAL;;T162524;MM01;379;V1;2;4;C03;EQUIPOS;DESGASTE;JD850J;KG;ZPAN;EMBALADO;1000093481;4500135550;22/8/2026;24/8/2026;;16/9/2026;11/8/2026;G03;10157142
00379 – VELADERO FASE 8C;1023164;ZSTO;INSERTO CORREDERA CUCHILLA;;T299164;MM01;379;V1;4;8;C03;EQUIPOS;REPUESTOS;DESGASTE;KG;ZPAN;EMBALADO;1000093481;4500135550;22/8/2026;24/8/2026;;16/9/2026;11/8/2026;G03;10157142
00379 – VELADERO FASE 8C;1003302;ZSTO;FILTRO ACEITE CAJA DE CAMBIO;VOLVO CONS // VOLVO CONS;20779040 // 24283117;MM01;379;V1;3;6;F03;FILTRO ACEITE;FILTROS;VOLVO 460 FMX;KG;ZPAS;EMBALADO;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1025550;ZSTO;BORDE CORTANTE (RH);;T160425;MM01;379;V1;1;2;C03;EQUIPOS;DESGASTE;JD850J;KG;ZPAN;EMBALADO;1000093481;4500135550;22/8/2026;24/8/2026;;16/9/2026;11/8/2026;G03;10157142
00379 – VELADERO FASE 8C;1003316;ZSTO;FILTRO TANQUE HIDRAULICO;VOLVO CONS // VOLVO CONS;VOE14530989 // VOE14531154;MM01;379;V1;1;2;F07;FILTRO FLUIDO HIDR;FILTROS;VOLVO EC 480D;KG;ZPAS;EMBALADO;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1025731;ZSTO;BULON PARA DESGASTES DE ESPEJO;;T70286;MM01;379;V1;24;48;C03;EQUIPOS;DESGASTE;JD850J;KG;ZPAN;ADJUDICADO;1000093481;4500135550;;;;16/9/2026;11/8/2026;G03;10157142
00379 – VELADERO FASE 8C;1003329;ZSTO;FILTRO LINEA HIDRAULICO;JOHN DEERE;AL31413;MM01;379;V1;1;2;F07;FILTRO FLUIDO HIDR;FILTROS;JD 3350;KG;ZPAS;EMBALADO;1000093574;;;14/8/2026;;5/9/2026;12/8/2026;;
00379 – VELADERO FASE 8C;1030003;ZSTO;CORREA A/C;;04120-21747;MM01;379;V1;2;4;C03;EQUIPOS;CORREAS;EXCAVADORA KOMATSU PC 240;KG;ZPAN;EMBALADO;1000093481;4500135631;24/8/2026;24/8/2026;;16/9/2026;11/8/2026;C03;10157142
